2020-02-24 14:33:25.281807,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.7956,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-24 14:33:26.516656,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.7956,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-24 14:33:27.765311,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.8096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-24 14:33:29.322784,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.8096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-24 14:33:30.776608,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.8096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-24 14:33:31.979565,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.8096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-24 14:33:33.156554,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.8096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8.2031,8.2163,8.2889,8.2132,8.1530,8.1763,8.2616,8.2467,8.2066,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4033,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2873,8.1600,8.1509,8.1880,8.1819,8.2255,8.1009,8.1236,8.0931,8.2491,8.1236,8.2069,8.2069,8.0875,8.2597,8.1773,8.2218,8.1741,8.1231,8.2347,-
8.2031,8.2163,8.2889,8.2132,8.1530,8.1763,8.2616,8.2467,8.2066,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4033,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2873,8.1600,8.1600,8.1952,8.1895,8.2308,8.1125,8.1341,8.1050,8.2533,8.1341,8.2132,8.2132,8.0998,8.2634,8.1851,8.2273,8.1820,8.1231,8.2347,-
8.2031,8.2163,8.2889,8.2132,8.1530,8.1763,8.2616,8.2467,8.2066,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4033,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2873,8.1600,8.1600,8.1952,8.1895,8.2308,8.1125,8.1341,8.1050,8.2533,8.1341,8.2132,8.2132,8.0998,8.2634,8.1851,8.2273,8.1820,8.1336,8.2396,-
8.2031,8.2163,8.2889,8.2132,8.1530,8.1763,8.2616,8.2467,8.2066,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4033,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2873,8.1600,8.1600,8.1952,8.1895,8.2308,8.1125,8.1341,8.1050,8.2533,8.1341,8.2132,8.2132,8.0998,8.2634,8.1851,8.2273,8.1820,8.1336,8.2396,-
8.2096,8.2222,8.2911,8.2192,8.1620,8.1841,8.2652,8.2510,8.2130,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4033,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2873,8.1600,8.1600,8.1952,8.1895,8.2308,8.1125,8.1341,8.1050,8.2533,8.1341,8.2132,8.2132,8.0998,8.2634,8.1851,8.2273,8.1820,8.1336,8.2396,-
8.2096,8.2222,8.2911,8.2192,8.1620,8.1841,8.2652,8.2510,8.2130,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4498,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2873,8.1600,8.1600,8.1952,8.1895,8.2308,8.1125,8.1341,8.1050,8.2533,8.1341,8.2132,8.2132,8.0998,8.2634,8.1851,8.2273,8.1820,8.1336,8.2396,-
8.2096,8.2222,8.2911,8.2192,8.1620,8.1841,8.2652,8.2510,8.2130,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4498,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2823,8.1600,8.1600,8.1952,8.1895,8.2308,8.1125,8.1341,8.1050,8.2533,8.1341,8.2132,8.2132,8.0998,8.2634,8.1851,8.2273,8.1820,8.1336,8.2396,-
8.2096,8.2222,8.2911,8.2192,8.1620,8.1841,8.2652,8.2510,8.2130,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4498,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2823,8.1687,8.1687,8.2021,8.1967,8.2359,8.1235,8.1440,8.1164,8.2573,8.1440,8.2192,8.2192,8.0998,8.2634,8.1851,8.2273,8.1820,8.1336,8.2396,-
8.2096,8.2222,8.2911,8.2192,8.1620,8.1841,8.2652,8.2510,8.2130,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4498,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2823,8.1687,8.1687,8.2021,8.1967,8.2359,8.1235,8.1440,8.1164,8.2573,8.1440,8.2192,8.2192,8.1114,8.2669,8.1925,8.2326,8.1896,8.1436,8.2443,-
8.2096,8.2222,8.2911,8.2192,8.1620,8.1841,8.2652,8.2510,8.2130,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4498,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2823,8.1687,8.1687,8.2021,8.1967,8.2359,8.1235,8.1440,8.1164,8.2573,8.1440,8.2192,8.2192,8.1114,8.2669,8.1925,8.2326,8.1896,8.1436,8.2443,-
8.2158,8.2277,8.2932,8.2249,8.1705,8.1916,8.2686,8.2551,8.2190,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4498,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2823,8.1687,8.1687,8.2021,8.1967,8.2359,8.1235,8.1440,8.1164,8.2573,8.1440,8.2192,8.2192,8.1114,8.2669,8.1925,8.2326,8.1896,8.1436,8.2443,-
8.2158,8.2277,8.2932,8.2249,8.1705,8.1916,8.2686,8.2551,8.2190,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4939,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.2823,8.1687,8.1687,8.2021,8.1967,8.2359,8.1235,8.1440,8.1164,8.2573,8.1440,8.2192,8.2192,8.1114,8.2669,8.1925,8.2326,8.1896,8.1436,8.2443,-
8.2158,8.2277,8.2932,8.2249,8.1705,8.1916,8.2686,8.2551,8.2190,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4939,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.1731,8.1687,8.1687,8.2021,8.1967,8.2359,8.1235,8.1440,8.1164,8.2573,8.1440,8.2192,8.2192,8.1114,8.2669,8.1925,8.2326,8.1896,8.1436,8.2443,-
8.2158,8.2277,8.2932,8.2249,8.1705,8.1916,8.2686,8.2551,8.2190,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4939,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.1731,8.1769,8.1769,8.2086,8.2035,8.2408,8.1340,8.1535,8.1273,8.2610,8.1535,8.2192,8.2192,8.1114,8.2669,8.1925,8.2326,8.1896,8.1436,8.2443,-
8.2158,8.2277,8.2932,8.2249,8.1705,8.1916,8.2686,8.2551,8.2190,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4939,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.1731,8.1769,8.1769,8.2086,8.2035,8.2408,8.1340,8.1535,8.1273,8.2610,8.1535,8.2249,8.2249,8.1225,8.2702,8.1995,8.2376,8.1967,8.1531,8.2487,-
8.2158,8.2277,8.2932,8.2249,8.1705,8.1916,8.2686,8.2551,8.2190,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4939,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.1731,8.1769,8.1769,8.2086,8.2035,8.2408,8.1340,8.1535,8.1273,8.2610,8.1535,8.2249,8.2249,8.1225,8.2702,8.1995,8.2376,8.1967,8.1531,8.2487,-
8.2216,8.2330,8.2952,8.2303,8.1787,8.1986,8.2718,8.2590,8.2247,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.4939,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.1731,8.1769,8.1769,8.2086,8.2035,8.2408,8.1340,8.1535,8.1273,8.2610,8.1535,8.2249,8.2249,8.1225,8.2702,8.1995,8.2376,8.1967,8.1531,8.2487,-
8.2216,8.2330,8.2952,8.2303,8.1787,8.1986,8.2718,8.2590,8.2247,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.5359,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.1731,8.1769,8.1769,8.2086,8.2035,8.2408,8.1340,8.1535,8.1273,8.2610,8.1535,8.2249,8.2249,8.1225,8.2702,8.1995,8.2376,8.1967,8.1531,8.2487,-
8.2216,8.2330,8.2952,8.2303,8.1787,8.1986,8.2718,8.2590,8.2247,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.5359,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.1731,8.1847,8.1847,8.2149,8.2100,8.2454,8.1440,8.1535,8.1273,8.2610,8.1535,8.2249,8.2249,8.1225,8.2702,8.1995,8.2376,8.1967,8.1531,8.2487,-
8.2216,8.2330,8.2952,8.2303,8.1787,8.1986,8.2718,8.2590,8.2247,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.5359,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.1731,8.1847,8.1847,8.2149,8.2100,8.2454,8.1440,8.1624,8.1376,8.2646,8.1624,8.2303,8.2303,8.1330,8.2733,8.2062,8.2424,8.2035,8.1621,8.2529,-
8.2216,8.2330,8.2952,8.2303,8.1787,8.1986,8.2718,8.2590,8.2247,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.5359,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.1731,8.1847,8.1847,8.2149,8.2100,8.2454,8.1440,8.1624,8.1376,8.2646,8.1624,8.2303,8.2303,8.1330,8.2733,8.2062,8.2424,8.2035,8.1621,8.2529,-
8.2272,8.2380,8.2971,8.2355,8.1864,8.2054,8.2749,8.2590,8.2247,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.5359,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,6.1731,8.1847,8.1847,8.2149,8.2100,8.2454,8.1440,8.1624,8.1376,8.2646,8.1624,8.2303,8.2303,8.1330,8.2733,8.2062,8.2424,8.2035,8.1621,8.2529,-
8.2272,8.2380,8.2971,8.2355,8.1864,8.2054,8.2749,8.2627,8.2301,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.5758,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,8.1847,8.1847,8.2149,8.2100,8.2454,8.1440,8.1624,8.1376,8.2646,8.1624,8.2303,8.2303,8.1330,8.2733,8.2062,8.2424,8.2035,8.1621,8.2529,-
8.2272,8.2380,8.2971,8.2355,8.1864,8.2054,8.2749,8.2627,8.2301,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.5758,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,8.1847,8.1847,8.2149,8.2100,8.2454,8.1440,8.1624,8.1376,8.2646,8.1624,8.2303,8.2303,8.1330,8.2733,8.2062,8.2424,8.2035,8.1621,8.2529,-
8.2272,8.2380,8.2971,8.2355,8.1864,8.2054,8.2749,8.2627,8.2301,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.5758,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.0881,6.1146,8.2208,8.2161,8.2498,8.1534,8.1710,8.1473,8.2681,8.1710,8.2355,8.2355,8.1430,8.2763,8.2125,8.2469,8.2100,8.1706,8.2529,-
8.2272,8.2380,8.2971,8.2355,8.1864,8.2054,8.2749,8.2627,8.2301,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.5758,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.0881,6.1146,8.2208,8.2161,8.2498,8.1534,8.1710,8.1473,8.2681,8.1710,8.2355,8.2355,8.1430,8.2763,8.2125,8.2469,8.2100,8.1706,8.2569,-
8.2325,8.2427,8.2989,8.2355,8.1864,8.2054,8.2749,8.2627,8.2301,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.5758,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.0881,6.1146,8.2208,8.2161,8.2498,8.1534,8.1710,8.1473,8.2681,8.1710,8.2355,8.2355,8.1430,8.2763,8.2125,8.2469,8.2100,8.1706,8.2569,-
8.2325,8.2427,8.2989,8.2403,8.1937,8.2117,8.2778,8.2662,8.2352,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.5758,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.0881,6.1146,8.2208,8.2161,8.2498,8.1534,8.1710,8.1473,8.2681,8.1710,8.2355,8.2355,8.1430,8.2763,8.2125,8.2469,8.2100,8.1706,8.2569,-
8.2325,8.2427,8.2989,8.2403,8.1937,8.2117,8.2778,8.2662,8.2352,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6136,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.0881,6.1146,8.2208,8.2161,8.2498,8.1534,8.1710,8.1473,8.2681,8.1710,8.2355,8.2355,8.1430,8.2763,8.2125,8.2469,8.2100,8.1706,8.2569,-
8.2325,8.2427,8.2989,8.2403,8.1937,8.2117,8.2778,8.2662,8.2352,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6136,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.2245,6.1146,8.2208,8.2161,8.2498,8.1534,8.1710,8.1473,8.2681,8.1710,8.2355,8.2355,8.1430,8.2763,8.2125,8.2469,8.2100,8.1706,8.2569,-
8.2325,8.2427,8.2989,8.2403,8.1937,8.2117,8.2778,8.2662,8.2352,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6136,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.2245,6.2333,8.2264,8.2220,8.2539,8.1624,8.1791,8.1566,8.2713,8.1791,8.2403,8.2403,8.1525,8.2791,8.2125,8.2469,8.2100,8.1706,8.2569,-
8.2325,8.2427,8.2989,8.2403,8.1937,8.2117,8.2778,8.2662,8.2352,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6136,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.2245,6.2333,8.2264,8.2220,8.2539,8.1624,8.1791,8.1566,8.2713,8.1791,8.2403,8.2403,8.1525,8.2791,8.2186,8.2512,8.2162,8.1787,8.2608,-
8.2325,8.2427,8.2989,8.2403,8.1937,8.2117,8.2778,8.2662,8.2352,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6136,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.2245,6.2333,8.2264,8.2220,8.2539,8.1624,8.1791,8.1566,8.2713,8.1791,8.2403,8.2403,8.1525,8.2791,8.2186,8.2512,8.2162,8.1787,8.2608,-
8.2375,8.2472,8.3006,8.2450,8.2007,8.2178,8.2805,8.2695,8.2401,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6136,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.2245,6.2333,8.2264,8.2220,8.2539,8.1624,8.1791,8.1566,8.2713,8.1791,8.2403,8.2403,8.1525,8.2791,8.2186,8.2512,8.2162,8.1787,8.2608,-
8.2375,8.2472,8.3006,8.2450,8.2007,8.2178,8.2805,8.2695,8.2401,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6496,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.2245,6.2333,8.2264,8.2220,8.2539,8.1624,8.1791,8.1566,8.2713,8.1791,8.2403,8.2403,8.1525,8.2791,8.2186,8.2512,8.2162,8.1787,8.2608,-
8.2375,8.2472,8.3006,8.2450,8.2007,8.2178,8.2805,8.2695,8.2401,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6496,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.1381,6.1381,8.2317,8.2275,8.2579,8.1709,8.1868,8.1566,8.2713,8.1791,8.2403,8.2403,8.1525,8.2791,8.2186,8.2512,8.2162,8.1787,8.2608,-
8.2375,8.2472,8.3006,8.2450,8.2007,8.2178,8.2805,8.2695,8.2401,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6496,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.1381,6.1381,8.2317,8.2275,8.2579,8.1709,8.1868,8.1654,8.2744,8.1868,8.2450,8.2450,8.1616,8.2818,8.2243,8.2553,8.2220,8.1864,8.2644,-
8.2375,8.2472,8.3006,8.2450,8.2007,8.2178,8.2805,8.2695,8.2401,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6496,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.1381,6.1381,8.2317,8.2275,8.2579,8.1709,8.1868,8.1654,8.2744,8.1868,8.2450,8.2450,8.1616,8.2818,8.2243,8.2553,8.2220,8.1864,8.2644,-
8.2423,8.2515,8.3022,8.2494,8.2073,8.2236,8.2832,8.2727,8.2448,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6496,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.1381,6.1381,8.2317,8.2275,8.2579,8.1709,8.1868,8.1654,8.2744,8.1868,8.2450,8.2450,8.1616,8.2818,8.2243,8.2553,8.2220,8.1864,8.2644,-
8.2423,8.2515,8.3022,8.2494,8.2073,8.2236,8.2832,8.2727,8.2448,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6496,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.1381,6.1381,8.2317,8.2275,8.2579,8.1709,8.1868,8.1654,8.2744,8.1868,8.2450,8.2450,8.1616,8.2818,8.2243,8.2553,8.2220,8.1864,8.2644,-
8.2423,8.2515,8.3022,8.2494,8.2073,8.2236,8.2832,8.2727,8.2448,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6838,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,6.1381,6.1381,8.2317,8.2275,8.2579,8.1709,8.1868,8.1654,8.2744,8.1868,8.2450,8.2450,8.1616,8.2818,8.2243,8.2553,8.2220,8.1864,8.2644,-
8.2423,8.2515,8.3022,8.2494,8.2073,8.2236,8.2832,8.2727,8.2448,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6838,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,5.8303,5.8303,8.2368,8.2328,8.2579,8.1709,8.1868,8.1654,8.2744,8.1868,8.2450,8.2450,8.1616,8.2818,8.2243,8.2553,8.2220,8.1864,8.2644,-
8.2423,8.2515,8.3022,8.2494,8.2073,8.2236,8.2832,8.2727,8.2448,5.9335,4.1665,7.9439,8.4070,7.1657,7.5341,7.3858,7.4027,7.6989,4.1665,4.1665,7.6838,5.7870,6.1522,6.7517,5.0302,7.2277,4.1665,7.6469,6.4986,6.1079,7.0405,5.5622,4.1665,3.7095,-,-,5.8303,5.8303,8.2368,8.2328,8.2617,8.1790,8.1941,8.1738,8.2773,8.1941,8.2494,8.2494,8.1701,8.2844,8.2243,8.2553,8.2220,8.1864,8.2644,-
