_id,time,latitude,longitude,speed,heading,altitude,accuracy
ObjectId("5d27e5607def61c7738ae3ab"),1562895711605,14.64947004,121.0690266,4.769999980926514,293.29998779296875,106,19
ObjectId("5d27e5607def61c7738ae3ad"),1562895711648,14.64947004,121.0690266,4.769999980926514,293.29998779296875,106,19
ObjectId("5d27e5607def61c7738ae3af"),1562895711672,14.64947004,121.0690266,4.769999980926514,293.29998779296875,106,19
ObjectId("5d27e5607def61c7738ae3b1"),1562895711691,14.64947004,121.0690266,4.769999980926514,293.29998779296875,106,19
ObjectId("5d27e5627def61c7738ae3b3"),1562895713598,14.64953588,121.06894169,5.400000095367432,342.79998779296875,137,11
ObjectId("5d27e5627def61c7738ae3b5"),1562895713616,14.64953588,121.06894169,5.400000095367432,342.79998779296875,137,11
ObjectId("5d27e5627def61c7738ae3b7"),1562895713630,14.64953588,121.06894169,5.400000095367432,342.79998779296875,137,11
ObjectId("5d27e5627def61c7738ae3b9"),1562895713642,14.64953588,121.06894169,5.400000095367432,342.79998779296875,137,11
ObjectId("5d27e5627def61c7738ae3bb"),1562895713656,14.64953588,121.06894169,5.400000095367432,342.79998779296875,137,11
ObjectId("5d27e5637def61c7738ae3bd"),1562895714592,14.64950616,121.06883908,4.920000076293945,337.1000061035156,118,11
ObjectId("5d27e5637def61c7738ae3bf"),1562895714612,14.64950616,121.06883908,4.920000076293945,337.1000061035156,118,11
ObjectId("5d27e5637def61c7738ae3c1"),1562895714622,14.64950616,121.06883908,4.920000076293945,337.1000061035156,118,11
ObjectId("5d27e5637def61c7738ae3c3"),1562895714630,14.64950616,121.06883908,4.920000076293945,337.1000061035156,118,11
ObjectId("5d27e5637def61c7738ae3c5"),1562895714640,14.64950616,121.06883908,4.920000076293945,337.1000061035156,118,11
ObjectId("5d27e5647def61c7738ae3c7"),1562895715598,14.64953853,121.06878834,4.059999942779541,341.79998779296875,116,15
ObjectId("5d27e5647def61c7738ae3c9"),1562895715616,14.64953853,121.06878834,4.059999942779541,341.79998779296875,116,15
ObjectId("5d27e5647def61c7738ae3cb"),1562895715631,14.64953853,121.06878834,4.059999942779541,341.79998779296875,116,15
ObjectId("5d27e5647def61c7738ae3cd"),1562895715641,14.64953853,121.06878834,4.059999942779541,341.79998779296875,116,15
ObjectId("5d27e5647def61c7738ae3cf"),1562895715655,14.64953853,121.06878834,4.059999942779541,341.79998779296875,116,15
ObjectId("5d27e5657def61c7738ae3d1"),1562895716598,14.64954748,121.06861589,5.170000076293945,323.20001220703125,83,16
ObjectId("5d27e5657def61c7738ae3d3"),1562895716612,14.64954748,121.06861589,5.170000076293945,323.20001220703125,83,16
ObjectId("5d27e5657def61c7738ae3d5"),1562895716627,14.64954748,121.06861589,5.170000076293945,323.20001220703125,83,16
ObjectId("5d27e5657def61c7738ae3d7"),1562895716637,14.64954748,121.06861589,5.170000076293945,323.20001220703125,83,16
ObjectId("5d27e5657def61c7738ae3d9"),1562895716648,14.64954748,121.06861589,5.170000076293945,323.20001220703125,83,16
ObjectId("5d27e5657def61c7738ae3db"),1562895716681,14.64954748,121.06861589,5.170000076293945,323.20001220703125,83,16
ObjectId("5d27e5667def61c7738ae3dd"),1562895717598,14.64961328,121.06861178,5.369999885559082,337.3999938964844,77,14
ObjectId("5d27e5667def61c7738ae3df"),1562895717614,14.64961328,121.06861178,5.369999885559082,337.3999938964844,77,14
ObjectId("5d27e5667def61c7738ae3e1"),1562895717625,14.64961328,121.06861178,5.369999885559082,337.3999938964844,77,14
ObjectId("5d27e5667def61c7738ae3e3"),1562895717636,14.64961328,121.06861178,5.369999885559082,337.3999938964844,77,14
ObjectId("5d27e5667def61c7738ae3e5"),1562895717646,14.64961328,121.06861178,5.369999885559082,337.3999938964844,77,14
ObjectId("5d27e5667def61c7738ae3e7"),1562895717682,14.64961328,121.06861178,5.369999885559082,337.3999938964844,77,14
ObjectId("5d27e5677def61c7738ae3e9"),1562895718599,14.64964757,121.0686597,5.010000228881836,347.3999938964844,99,8
ObjectId("5d27e5677def61c7738ae3eb"),1562895718622,14.64964757,121.0686597,5.010000228881836,347.3999938964844,99,8
ObjectId("5d27e5677def61c7738ae3ed"),1562895718635,14.64964757,121.0686597,5.010000228881836,347.3999938964844,99,8
ObjectId("5d27e5677def61c7738ae3ef"),1562895718648,14.64964757,121.0686597,5.010000228881836,347.3999938964844,99,8
ObjectId("5d27e5677def61c7738ae3f1"),1562895718659,14.64964757,121.0686597,5.010000228881836,347.3999938964844,99,8
ObjectId("5d27e5677def61c7738ae3f3"),1562895718715,14.64964757,121.0686597,5.010000228881836,347.3999938964844,99,8
ObjectId("5d27e5687def61c7738ae3f5"),1562895719598,14.64969013,121.06865149,4.340000152587891,327.79998779296875,105,9
ObjectId("5d27e5687def61c7738ae3f7"),1562895719615,14.64969013,121.06865149,4.340000152587891,327.79998779296875,105,9
ObjectId("5d27e5687def61c7738ae3f9"),1562895719628,14.64969013,121.06865149,4.340000152587891,327.79998779296875,105,9
ObjectId("5d27e5687def61c7738ae3fb"),1562895719639,14.64969013,121.06865149,4.340000152587891,327.79998779296875,105,9
ObjectId("5d27e5687def61c7738ae3fd"),1562895719652,14.64969013,121.06865149,4.340000152587891,327.79998779296875,105,9
ObjectId("5d27e5687def61c7738ae3ff"),1562895719716,14.64969013,121.06865149,4.340000152587891,327.79998779296875,105,9
ObjectId("5d27e5697def61c7738ae401"),1562895720596,14.64974979,121.06864894,4.409999847412109,334.79998779296875,107,7
ObjectId("5d27e5697def61c7738ae403"),1562895720610,14.64974979,121.06864894,4.409999847412109,334.79998779296875,107,7
ObjectId("5d27e5697def61c7738ae405"),1562895720620,14.64974979,121.06864894,4.409999847412109,334.79998779296875,107,7
ObjectId("5d27e5697def61c7738ae407"),1562895720631,14.64974979,121.06864894,4.409999847412109,334.79998779296875,107,7
ObjectId("5d27e5697def61c7738ae409"),1562895720643,14.64974979,121.06864894,4.409999847412109,334.79998779296875,107,7
ObjectId("5d27e56a7def61c7738ae40b"),1562895721777,14.64977478,121.06853431,4.489999771118164,324.29998779296875,86,11
ObjectId("5d27e56a7def61c7738ae40d"),1562895721799,14.64977478,121.06853431,4.489999771118164,324.29998779296875,86,11
ObjectId("5d27e56a7def61c7738ae40f"),1562895721825,14.64977478,121.06853431,4.489999771118164,324.29998779296875,86,11
ObjectId("5d27e56a7def61c7738ae411"),1562895721848,14.64977478,121.06853431,4.489999771118164,324.29998779296875,86,11
ObjectId("5d27e56b7def61c7738ae413"),1562895721875,14.64977478,121.06853431,4.489999771118164,324.29998779296875,86,11
ObjectId("5d27e56b7def61c7738ae415"),1562895721896,14.64977478,121.06853431,4.489999771118164,324.29998779296875,86,11
ObjectId("5d27e56b7def61c7738ae417"),1562895722334,14.64977478,121.06853431,4.489999771118164,324.29998779296875,86,11
ObjectId("5d27e56b7def61c7738ae419"),1562895722347,14.64977478,121.06853431,4.489999771118164,324.29998779296875,86,11
ObjectId("5d27e56b7def61c7738ae41b"),1562895722374,14.64977478,121.06853431,4.489999771118164,324.29998779296875,86,11
ObjectId("5d27e56b7def61c7738ae41d"),1562895722396,14.64977478,121.06853431,4.489999771118164,324.29998779296875,86,11
ObjectId("5d27e56b7def61c7738ae41f"),1562895722417,14.64977478,121.06853431,4.489999771118164,324.29998779296875,86,11
ObjectId("5d27e56b7def61c7738ae421"),1562895722672,14.64979466,121.06857412,3.2699999809265137,333.79998779296875,87,10
ObjectId("5d27e56b7def61c7738ae423"),1562895722689,14.64979466,121.06857412,3.2699999809265137,333.79998779296875,87,10
ObjectId("5d27e56b7def61c7738ae425"),1562895722718,14.64979466,121.06857412,3.2699999809265137,333.79998779296875,87,10
ObjectId("5d27e56b7def61c7738ae427"),1562895722752,14.64979466,121.06857412,3.2699999809265137,333.79998779296875,87,10
ObjectId("5d27e56b7def61c7738ae429"),1562895722777,14.64979466,121.06857412,3.2699999809265137,333.79998779296875,87,10
ObjectId("5d27e56c7def61c7738ae42b"),1562895723042,14.64983869,121.0686113,2.619999885559082,329,94,12
ObjectId("5d27e56c7def61c7738ae42d"),1562895723079,14.64983869,121.0686113,2.619999885559082,329,94,12
ObjectId("5d27e56c7def61c7738ae42f"),1562895723107,14.64983869,121.0686113,2.619999885559082,329,94,12
ObjectId("5d27e56c7def61c7738ae431"),1562895723131,14.64983869,121.0686113,2.619999885559082,329,94,12
ObjectId("5d27e56c7def61c7738ae433"),1562895723157,14.64983869,121.0686113,2.619999885559082,329,94,12
ObjectId("5d27e56d7def61c7738ae435"),1562895723952,14.64986421,121.06856458,2.609999895095825,332.5,82,11
ObjectId("5d27e56d7def61c7738ae437"),1562895723972,14.64986421,121.06856458,2.609999895095825,332.5,82,11
ObjectId("5d27e56d7def61c7738ae439"),1562895723985,14.64986421,121.06856458,2.609999895095825,332.5,82,11
ObjectId("5d27e56d7def61c7738ae43b"),1562895724000,14.64986421,121.06856458,2.609999895095825,332.5,82,11
ObjectId("5d27e56d7def61c7738ae43d"),1562895724012,14.64986421,121.06856458,2.609999895095825,332.5,82,11
ObjectId("5d27e56e7def61c7738ae43f"),1562895724957,14.64985867,121.06856891,1.6799999475479126,333,83,11
ObjectId("5d27e56e7def61c7738ae441"),1562895724972,14.64985867,121.06856891,1.6799999475479126,333,83,11
ObjectId("5d27e56e7def61c7738ae443"),1562895724986,14.64985867,121.06856891,1.6799999475479126,333,83,11
ObjectId("5d27e56e7def61c7738ae445"),1562895725001,14.64985867,121.06856891,1.6799999475479126,333,83,11
ObjectId("5d27e56e7def61c7738ae447"),1562895725012,14.64985867,121.06856891,1.6799999475479126,333,83,11
ObjectId("5d27e56f7def61c7738ae449"),1562895725957,14.6498428,121.06854331,1.6799999475479126,305.3999938964844,89,11
ObjectId("5d27e56f7def61c7738ae44b"),1562895725979,14.6498428,121.06854331,1.6799999475479126,305.3999938964844,89,11
ObjectId("5d27e56f7def61c7738ae44d"),1562895725992,14.6498428,121.06854331,1.6799999475479126,305.3999938964844,89,11
ObjectId("5d27e56f7def61c7738ae44f"),1562895726001,14.6498428,121.06854331,1.6799999475479126,305.3999938964844,89,11
ObjectId("5d27e56f7def61c7738ae451"),1562895726014,14.6498428,121.06854331,1.6799999475479126,305.3999938964844,89,11
ObjectId("5d27e5707def61c7738ae453"),1562895726950,14.64986582,121.06856112,1.5099999904632568,316.29998779296875,97,11
ObjectId("5d27e5707def61c7738ae455"),1562895726978,14.64986582,121.06856112,1.5099999904632568,316.29998779296875,97,11
ObjectId("5d27e5707def61c7738ae457"),1562895726989,14.64986582,121.06856112,1.5099999904632568,316.29998779296875,97,11
ObjectId("5d27e5707def61c7738ae459"),1562895727000,14.64986582,121.06856112,1.5099999904632568,316.29998779296875,97,11
ObjectId("5d27e5707def61c7738ae45b"),1562895727013,14.64986582,121.06856112,1.5099999904632568,316.29998779296875,97,11
ObjectId("5d27e5717def61c7738ae45d"),1562895727953,14.64990236,121.06858452,1.7899999618530273,12.100000381469727,101,10
ObjectId("5d27e5717def61c7738ae45f"),1562895727973,14.64990236,121.06858452,1.7899999618530273,12.100000381469727,101,10
ObjectId("5d27e5717def61c7738ae461"),1562895727986,14.64990236,121.06858452,1.7899999618530273,12.100000381469727,101,10
ObjectId("5d27e5717def61c7738ae463"),1562895727998,14.64990236,121.06858452,1.7899999618530273,12.100000381469727,101,10
ObjectId("5d27e5717def61c7738ae465"),1562895728014,14.64990236,121.06858452,1.7899999618530273,12.100000381469727,101,10
ObjectId("5d27e5727def61c7738ae467"),1562895728949,14.64990072,121.0685918,0.5400000214576721,335.79998779296875,103,10
ObjectId("5d27e5727def61c7738ae469"),1562895728978,14.64990072,121.0685918,0.5400000214576721,335.79998779296875,103,10
ObjectId("5d27e5727def61c7738ae46b"),1562895728966,14.64990072,121.0685918,0.5400000214576721,335.79998779296875,103,10
ObjectId("5d27e5727def61c7738ae46d"),1562895728990,14.64990072,121.0685918,0.5400000214576721,335.79998779296875,103,10
ObjectId("5d27e5727def61c7738ae46f"),1562895729004,14.64990072,121.0685918,0.5400000214576721,335.79998779296875,103,10
ObjectId("5d27e5737def61c7738ae471"),1562895729949,14.64989773,121.06858673,0.23999999463558197,260.6000061035156,102,10
ObjectId("5d27e5737def61c7738ae473"),1562895729971,14.64989773,121.06858673,0.23999999463558197,260.6000061035156,102,10
ObjectId("5d27e5737def61c7738ae475"),1562895729984,14.64989773,121.06858673,0.23999999463558197,260.6000061035156,102,10
ObjectId("5d27e5737def61c7738ae477"),1562895729996,14.64989773,121.06858673,0.23999999463558197,260.6000061035156,102,10
ObjectId("5d27e5737def61c7738ae479"),1562895730009,14.64989773,121.06858673,0.23999999463558197,260.6000061035156,102,10
ObjectId("5d27e5747def61c7738ae47b"),1562895730951,14.6498928,121.06859353,0.23000000417232513,173.6999969482422,104,10
ObjectId("5d27e5747def61c7738ae47d"),1562895730975,14.6498928,121.06859353,0.23000000417232513,173.6999969482422,104,10
ObjectId("5d27e5747def61c7738ae47f"),1562895730987,14.6498928,121.06859353,0.23000000417232513,173.6999969482422,104,10
ObjectId("5d27e5747def61c7738ae481"),1562895730999,14.6498928,121.06859353,0.23000000417232513,173.6999969482422,104,10
ObjectId("5d27e5747def61c7738ae483"),1562895731014,14.6498928,121.06859353,0.23000000417232513,173.6999969482422,104,10
ObjectId("5d27e5757def61c7738ae485"),1562895731951,14.64988909,121.06859813,0.33000001311302185,161,104,11
ObjectId("5d27e5757def61c7738ae487"),1562895731972,14.64988909,121.06859813,0.33000001311302185,161,104,11
ObjectId("5d27e5757def61c7738ae489"),1562895731987,14.64988909,121.06859813,0.33000001311302185,161,104,11
ObjectId("5d27e5757def61c7738ae48b"),1562895732000,14.64988909,121.06859813,0.33000001311302185,161,104,11
ObjectId("5d27e5757def61c7738ae48d"),1562895732016,14.64988909,121.06859813,0.33000001311302185,161,104,11
ObjectId("5d27e5767def61c7738ae48f"),1562895732945,14.64988644,121.06860259,0,,106,11
ObjectId("5d27e5767def61c7738ae491"),1562895732969,14.64988644,121.06860259,0,,106,11
ObjectId("5d27e5767def61c7738ae493"),1562895732983,14.64988644,121.06860259,0,,106,11
ObjectId("5d27e5767def61c7738ae495"),1562895732998,14.64988644,121.06860259,0,,106,11
ObjectId("5d27e5767def61c7738ae497"),1562895733011,14.64988644,121.06860259,0,,106,11
ObjectId("5d27e5777def61c7738ae499"),1562895733945,14.64988658,121.06860323,0,,106,10
ObjectId("5d27e5777def61c7738ae49b"),1562895733960,14.64988658,121.06860323,0,,106,10
ObjectId("5d27e5777def61c7738ae49d"),1562895733975,14.64988658,121.06860323,0,,106,10
ObjectId("5d27e5777def61c7738ae49f"),1562895733989,14.64988658,121.06860323,0,,106,10
ObjectId("5d27e5777def61c7738ae4a1"),1562895734001,14.64988658,121.06860323,0,,106,10
ObjectId("5d27e5787def61c7738ae4a3"),1562895734951,14.64988909,121.06860532,0,,107,10
ObjectId("5d27e5787def61c7738ae4a5"),1562895734980,14.64988909,121.06860532,0,,107,10
ObjectId("5d27e5787def61c7738ae4a7"),1562895734993,14.64988909,121.06860532,0,,107,10
ObjectId("5d27e5787def61c7738ae4a9"),1562895735009,14.64988909,121.06860532,0,,107,10
ObjectId("5d27e5787def61c7738ae4ab"),1562895735022,14.64988909,121.06860532,0,,107,10
ObjectId("5d27e5797def61c7738ae4ad"),1562895735958,14.64989393,121.0686067,0,,107,10
ObjectId("5d27e5797def61c7738ae4af"),1562895735975,14.64989393,121.0686067,0,,107,10
ObjectId("5d27e5797def61c7738ae4b1"),1562895736001,14.64989393,121.0686067,0,,107,10
ObjectId("5d27e5797def61c7738ae4b3"),1562895735988,14.64989393,121.0686067,0,,107,10
ObjectId("5d27e5797def61c7738ae4b5"),1562895736014,14.64989393,121.0686067,0,,107,10
ObjectId("5d27e57a7def61c7738ae4b7"),1562895736955,14.64989878,121.0686068,0,,108,10
ObjectId("5d27e57a7def61c7738ae4b9"),1562895736974,14.64989878,121.0686068,0,,108,10
ObjectId("5d27e57a7def61c7738ae4bb"),1562895736993,14.64989878,121.0686068,0,,108,10
ObjectId("5d27e57a7def61c7738ae4bd"),1562895737006,14.64989878,121.0686068,0,,108,10
ObjectId("5d27e57a7def61c7738ae4bf"),1562895737018,14.64989878,121.0686068,0,,108,10
ObjectId("5d27e57b7def61c7738ae4c1"),1562895737948,14.64990251,121.0686063,0,,108,10
ObjectId("5d27e57b7def61c7738ae4c3"),1562895737966,14.64990251,121.0686063,0,,108,10
ObjectId("5d27e57b7def61c7738ae4c5"),1562895737991,14.64990251,121.0686063,0,,108,10
ObjectId("5d27e57b7def61c7738ae4c7"),1562895738006,14.64990251,121.0686063,0,,108,10
ObjectId("5d27e57b7def61c7738ae4c9"),1562895738018,14.64990251,121.0686063,0,,108,10
ObjectId("5d27e57c7def61c7738ae4cb"),1562895738948,14.64993659,121.06859146,3.819999933242798,344.3999938964844,108,10
ObjectId("5d27e57c7def61c7738ae4cd"),1562895738975,14.64993659,121.06859146,3.819999933242798,344.3999938964844,108,10
ObjectId("5d27e57c7def61c7738ae4cf"),1562895738990,14.64993659,121.06859146,3.819999933242798,344.3999938964844,108,10
ObjectId("5d27e57c7def61c7738ae4d1"),1562895739004,14.64993659,121.06859146,3.819999933242798,344.3999938964844,108,10
ObjectId("5d27e57c7def61c7738ae4d3"),1562895739017,14.64993659,121.06859146,3.819999933242798,344.3999938964844,108,10
ObjectId("5d27e57d7def61c7738ae4d5"),1562895739950,14.649986,121.06857659,4.150000095367432,344.3999938964844,109,10
ObjectId("5d27e57d7def61c7738ae4d7"),1562895739975,14.649986,121.06857659,4.150000095367432,344.3999938964844,109,10
ObjectId("5d27e57d7def61c7738ae4d9"),1562895739987,14.649986,121.06857659,4.150000095367432,344.3999938964844,109,10
ObjectId("5d27e57d7def61c7738ae4db"),1562895740000,14.649986,121.06857659,4.150000095367432,344.3999938964844,109,10
ObjectId("5d27e57d7def61c7738ae4dd"),1562895740015,14.649986,121.06857659,4.150000095367432,344.3999938964844,109,10
ObjectId("5d27e57e7def61c7738ae4df"),1562895740951,14.65003689,121.06856105,4.880000114440918,343.70001220703125,110,9
ObjectId("5d27e57e7def61c7738ae4e1"),1562895740971,14.65003689,121.06856105,4.880000114440918,343.70001220703125,110,9
ObjectId("5d27e57e7def61c7738ae4e3"),1562895740985,14.65003689,121.06856105,4.880000114440918,343.70001220703125,110,9
ObjectId("5d27e57e7def61c7738ae4e5"),1562895740999,14.65003689,121.06856105,4.880000114440918,343.70001220703125,110,9
ObjectId("5d27e57e7def61c7738ae4e7"),1562895741012,14.65003689,121.06856105,4.880000114440918,343.70001220703125,110,9
ObjectId("5d27e57f7def61c7738ae4e9"),1562895741953,14.65009037,121.06854151,4.889999866485596,341.5,110,10
ObjectId("5d27e57f7def61c7738ae4eb"),1562895741976,14.65009037,121.06854151,4.889999866485596,341.5,110,10
ObjectId("5d27e57f7def61c7738ae4ed"),1562895741993,14.65009037,121.06854151,4.889999866485596,341.5,110,10
ObjectId("5d27e57f7def61c7738ae4ef"),1562895742010,14.65009037,121.06854151,4.889999866485596,341.5,110,10
ObjectId("5d27e57f7def61c7738ae4f1"),1562895742026,14.65009037,121.06854151,4.889999866485596,341.5,110,10
ObjectId("5d27e57f7def61c7738ae4f3"),1562895742330,14.65009037,121.06854151,4.889999866485596,341.5,110,10
ObjectId("5d27e57f7def61c7738ae4f5"),1562895742343,14.65009037,121.06854151,4.889999866485596,341.5,110,10
ObjectId("5d27e57f7def61c7738ae4f7"),1562895742356,14.65009037,121.06854151,4.889999866485596,341.5,110,10
ObjectId("5d27e57f7def61c7738ae4f9"),1562895742371,14.65009037,121.06854151,4.889999866485596,341.5,110,10
ObjectId("5d27e57f7def61c7738ae4fb"),1562895742386,14.65009037,121.06854151,4.889999866485596,341.5,110,10
ObjectId("5d27e5807def61c7738ae4fd"),1562895742951,14.65018978,121.0684845,5.769999980926514,336,112,10
ObjectId("5d27e5807def61c7738ae4ff"),1562895742973,14.65018978,121.0684845,5.769999980926514,336,112,10
ObjectId("5d27e5807def61c7738ae501"),1562895742986,14.65018978,121.0684845,5.769999980926514,336,112,10
ObjectId("5d27e5807def61c7738ae503"),1562895743001,14.65018978,121.0684845,5.769999980926514,336,112,10
ObjectId("5d27e5807def61c7738ae505"),1562895743014,14.65018978,121.0684845,5.769999980926514,336,112,10
ObjectId("5d27e5817def61c7738ae507"),1562895743955,14.6502779,121.06848608,6.619999885559082,345.29998779296875,112,10
ObjectId("5d27e5817def61c7738ae509"),1562895743975,14.6502779,121.06848608,6.619999885559082,345.29998779296875,112,10
ObjectId("5d27e5817def61c7738ae50b"),1562895743993,14.6502779,121.06848608,6.619999885559082,345.29998779296875,112,10
ObjectId("5d27e5817def61c7738ae50d"),1562895744010,14.6502779,121.06848608,6.619999885559082,345.29998779296875,112,10
ObjectId("5d27e5817def61c7738ae50f"),1562895744024,14.6502779,121.06848608,6.619999885559082,345.29998779296875,112,10
ObjectId("5d27e5827def61c7738ae511"),1562895744958,14.65032889,121.06851003,5.829999923706055,353.70001220703125,110,10
ObjectId("5d27e5827def61c7738ae513"),1562895744976,14.65032889,121.06851003,5.829999923706055,353.70001220703125,110,10
ObjectId("5d27e5827def61c7738ae515"),1562895744991,14.65032889,121.06851003,5.829999923706055,353.70001220703125,110,10
ObjectId("5d27e5827def61c7738ae517"),1562895745007,14.65032889,121.06851003,5.829999923706055,353.70001220703125,110,10
ObjectId("5d27e5827def61c7738ae519"),1562895745021,14.65032889,121.06851003,5.829999923706055,353.70001220703125,110,10
ObjectId("5d27e5837def61c7738ae51b"),1562895745957,14.65038338,121.06850604,4.489999771118164,350.1000061035156,108,9
ObjectId("5d27e5837def61c7738ae51d"),1562895745979,14.65038338,121.06850604,4.489999771118164,350.1000061035156,108,9
ObjectId("5d27e5837def61c7738ae51f"),1562895745994,14.65038338,121.06850604,4.489999771118164,350.1000061035156,108,9
ObjectId("5d27e5837def61c7738ae521"),1562895746009,14.65038338,121.06850604,4.489999771118164,350.1000061035156,108,9
ObjectId("5d27e5837def61c7738ae523"),1562895746023,14.65038338,121.06850604,4.489999771118164,350.1000061035156,108,9
ObjectId("5d27e5847def61c7738ae525"),1562895746951,14.65043325,121.0684942,5.699999809265137,354.8999938964844,111,9
ObjectId("5d27e5847def61c7738ae527"),1562895746968,14.65043325,121.0684942,5.699999809265137,354.8999938964844,111,9
ObjectId("5d27e5847def61c7738ae529"),1562895746983,14.65043325,121.0684942,5.699999809265137,354.8999938964844,111,9
ObjectId("5d27e5847def61c7738ae52b"),1562895746998,14.65043325,121.0684942,5.699999809265137,354.8999938964844,111,9
ObjectId("5d27e5847def61c7738ae52d"),1562895747012,14.65043325,121.0684942,5.699999809265137,354.8999938964844,111,9
ObjectId("5d27e5857def61c7738ae52f"),1562895747950,14.65049431,121.06846856,5.789999961853027,352.20001220703125,111,9
ObjectId("5d27e5857def61c7738ae531"),1562895747972,14.65049431,121.06846856,5.789999961853027,352.20001220703125,111,9
ObjectId("5d27e5857def61c7738ae533"),1562895747987,14.65049431,121.06846856,5.789999961853027,352.20001220703125,111,9
ObjectId("5d27e5857def61c7738ae535"),1562895748002,14.65049431,121.06846856,5.789999961853027,352.20001220703125,111,9
ObjectId("5d27e5857def61c7738ae537"),1562895748015,14.65049431,121.06846856,5.789999961853027,352.20001220703125,111,9
ObjectId("5d27e5867def61c7738ae539"),1562895748949,14.65055548,121.06845505,5.690000057220459,356.1000061035156,110,9
ObjectId("5d27e5867def61c7738ae53b"),1562895748974,14.65055548,121.06845505,5.690000057220459,356.1000061035156,110,9
ObjectId("5d27e5867def61c7738ae53d"),1562895748992,14.65055548,121.06845505,5.690000057220459,356.1000061035156,110,9
ObjectId("5d27e5867def61c7738ae53f"),1562895749009,14.65055548,121.06845505,5.690000057220459,356.1000061035156,110,9
ObjectId("5d27e5867def61c7738ae541"),1562895749024,14.65055548,121.06845505,5.690000057220459,356.1000061035156,110,9
ObjectId("5d27e5877def61c7738ae543"),1562895749946,14.65063245,121.06844045,6.099999904632568,357,110,9
ObjectId("5d27e5877def61c7738ae545"),1562895749975,14.65063245,121.06844045,6.099999904632568,357,110,9
ObjectId("5d27e5877def61c7738ae547"),1562895749992,14.65063245,121.06844045,6.099999904632568,357,110,9
ObjectId("5d27e5877def61c7738ae549"),1562895750010,14.65063245,121.06844045,6.099999904632568,357,110,9
ObjectId("5d27e5877def61c7738ae54b"),1562895750024,14.65063245,121.06844045,6.099999904632568,357,110,9
ObjectId("5d27e5887def61c7738ae54d"),1562895750952,14.65067802,121.06842395,5.96999979019165,354.8999938964844,109,9
ObjectId("5d27e5887def61c7738ae54f"),1562895750977,14.65067802,121.06842395,5.96999979019165,354.8999938964844,109,9
ObjectId("5d27e5887def61c7738ae551"),1562895750993,14.65067802,121.06842395,5.96999979019165,354.8999938964844,109,9
ObjectId("5d27e5887def61c7738ae553"),1562895751011,14.65067802,121.06842395,5.96999979019165,354.8999938964844,109,9
ObjectId("5d27e5887def61c7738ae555"),1562895751030,14.65067802,121.06842395,5.96999979019165,354.8999938964844,109,9
ObjectId("5d27e5897def61c7738ae557"),1562895751954,14.6507332,121.06842481,5.820000171661377,357.29998779296875,109,10
ObjectId("5d27e5897def61c7738ae559"),1562895751978,14.6507332,121.06842481,5.820000171661377,357.29998779296875,109,10
ObjectId("5d27e5897def61c7738ae55b"),1562895751996,14.6507332,121.06842481,5.820000171661377,357.29998779296875,109,10
ObjectId("5d27e5897def61c7738ae55d"),1562895752011,14.6507332,121.06842481,5.820000171661377,357.29998779296875,109,10
ObjectId("5d27e5897def61c7738ae55f"),1562895752026,14.6507332,121.06842481,5.820000171661377,357.29998779296875,109,10
ObjectId("5d27e58a7def61c7738ae561"),1562895752960,14.65076276,121.06842921,4.639999866485596,358.5,108,10
ObjectId("5d27e58a7def61c7738ae563"),1562895752978,14.65076276,121.06842921,4.639999866485596,358.5,108,10
ObjectId("5d27e58a7def61c7738ae565"),1562895752992,14.65076276,121.06842921,4.639999866485596,358.5,108,10
ObjectId("5d27e58a7def61c7738ae567"),1562895753009,14.65076276,121.06842921,4.639999866485596,358.5,108,10
ObjectId("5d27e58a7def61c7738ae569"),1562895753028,14.65076276,121.06842921,4.639999866485596,358.5,108,10
ObjectId("5d27e58b7def61c7738ae56b"),1562895753952,14.65078821,121.06842579,3.5899999141693115,358.1000061035156,109,10
ObjectId("5d27e58b7def61c7738ae56d"),1562895753973,14.65078821,121.06842579,3.5899999141693115,358.1000061035156,109,10
ObjectId("5d27e58b7def61c7738ae56f"),1562895753992,14.65078821,121.06842579,3.5899999141693115,358.1000061035156,109,10
ObjectId("5d27e58b7def61c7738ae571"),1562895754007,14.65078821,121.06842579,3.5899999141693115,358.1000061035156,109,10
ObjectId("5d27e58b7def61c7738ae573"),1562895754023,14.65078821,121.06842579,3.5899999141693115,358.1000061035156,109,10
ObjectId("5d27e58c7def61c7738ae575"),1562895754961,14.65081292,121.06843701,2.2200000286102295,12.5,109,10
ObjectId("5d27e58c7def61c7738ae577"),1562895755003,14.65081292,121.06843701,2.2200000286102295,12.5,109,10
ObjectId("5d27e58c7def61c7738ae579"),1562895754986,14.65081292,121.06843701,2.2200000286102295,12.5,109,10
ObjectId("5d27e58c7def61c7738ae57b"),1562895755022,14.65081292,121.06843701,2.2200000286102295,12.5,109,10
ObjectId("5d27e58c7def61c7738ae57d"),1562895755036,14.65081292,121.06843701,2.2200000286102295,12.5,109,10
ObjectId("5d27e58d7def61c7738ae57f"),1562895755973,14.65084185,121.06845354,2.549999952316284,9.800000190734863,109,10
ObjectId("5d27e58d7def61c7738ae581"),1562895755998,14.65084185,121.06845354,2.549999952316284,9.800000190734863,109,10
ObjectId("5d27e58d7def61c7738ae583"),1562895756016,14.65084185,121.06845354,2.549999952316284,9.800000190734863,109,10
