_id,uuid,time,latitude,longitude,altitude,client ip
ObjectId("5d22e87e4c62602e3b146a78"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568829295,14.6577523,121.0652614,,175.176.17.146
ObjectId("5d22e87f4c62602e3b146a7a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568830303,14.6577493,121.0652568,,175.176.17.146
ObjectId("5d22e8804c62602e3b146a7c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568831295,14.6577424,121.06526,,175.176.17.146
ObjectId("5d22e8814c62602e3b146a7e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568832305,14.6577424,121.06526,,175.176.17.146
ObjectId("5d22e8824c62602e3b146a80"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568833303,14.6577449,121.065256,,175.176.17.146
ObjectId("5d22e8834c62602e3b146a82"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568834308,14.6577459,121.0652546,,175.176.17.146
ObjectId("5d22e8844c62602e3b146a84"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568835311,14.6578328,121.0652585,,175.176.17.146
ObjectId("5d22e8854c62602e3b146a86"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568836314,14.6578402,121.0652626,,175.176.17.146
ObjectId("5d22e8864c62602e3b146a88"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568837315,14.6578205,121.0652606,,175.176.17.146
ObjectId("5d22e8874c62602e3b146a8a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568838333,14.6578017,121.0652586,,175.176.17.146
ObjectId("5d22e8884c62602e3b146a8c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568839338,14.657809,121.0652127,,175.176.17.146
ObjectId("5d22e8894c62602e3b146a8e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568840335,14.657815,121.0651751,,175.176.17.146
ObjectId("5d22e88a4c62602e3b146a90"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568841333,14.6578009,121.0651913,,175.176.17.146
ObjectId("5d22e88b4c62602e3b146a92"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568842343,14.6578073,121.0651778,,175.176.17.146
ObjectId("5d22e88c4c62602e3b146a94"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568843346,14.657869,121.0652479,,175.176.17.146
ObjectId("5d22e88d4c62602e3b146a96"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568844351,14.6577627,121.0653579,,175.176.17.146
ObjectId("5d22e88e4c62602e3b146a98"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568845361,14.6577561,121.065314,,175.176.17.146
ObjectId("5d22e88f4c62602e3b146a9a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568846364,14.6577859,121.0652378,,175.176.17.146
ObjectId("5d22e8904c62602e3b146a9c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568847370,14.6578706,121.0648356,,175.176.17.146
ObjectId("5d22e8914c62602e3b146a9e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568848383,14.6579153,121.0646235,,175.176.17.146
ObjectId("5d22e8924c62602e3b146aa0"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568849398,14.657965,121.0649907,116.5,175.176.17.146
ObjectId("5d22e8934c62602e3b146aa2"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568850402,14.6578794,121.0650936,112.5,175.176.17.146
ObjectId("5d22e8944c62602e3b146aa4"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568851502,14.648946,121.0570978,,175.176.17.146
ObjectId("5d22e8954c62602e3b146aa6"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568852391,14.6562754,121.0638091,,175.176.17.146
ObjectId("5d22e8964c62602e3b146aa8"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568853423,14.6567597,121.0643255,,175.176.17.146
ObjectId("5d22e8974c62602e3b146aaa"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568854437,14.6569851,121.0642756,,175.176.17.146
ObjectId("5d22e8984c62602e3b146aac"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568855434,14.6573201,121.064646,116.5,175.176.17.146
ObjectId("5d22e8994c62602e3b146aae"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568856443,14.6573924,121.0647487,,175.176.17.146
ObjectId("5d22e89a4c62602e3b146ab0"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568857451,14.657483,121.0648777,,175.176.17.146
ObjectId("5d22e89b4c62602e3b146ab2"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568858447,14.6575627,121.064991,,175.176.17.146
ObjectId("5d22e89c4c62602e3b146ab4"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568859455,14.6577698,121.0651855,,175.176.17.146
ObjectId("5d22e89d4c62602e3b146ab6"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568860458,14.6578539,121.0649744,112.5,175.176.17.146
ObjectId("5d22e89e4c62602e3b146ab8"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568861464,14.6578203,121.0649718,112.5,175.176.17.146
ObjectId("5d22e89f4c62602e3b146aba"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568862466,14.6579171,121.0645585,112.5,175.176.17.146
ObjectId("5d22e8a04c62602e3b146abc"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568863468,14.6579645,121.0643557,112.5,175.176.17.146
ObjectId("5d22e8a14c62602e3b146abe"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568864473,14.6580007,121.064201,112.5,175.176.17.146
ObjectId("5d22e8a24c62602e3b146ac0"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568865473,14.6580151,121.0641396,112.5,175.176.17.146
ObjectId("5d22e8a34c62602e3b146ac2"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568866482,14.6580228,121.0641065,112.5,175.176.17.146
ObjectId("5d22e8a44c62602e3b146ac4"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568867491,14.6577711,121.0641913,,175.176.17.146
ObjectId("5d22e8a54c62602e3b146ac6"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568868485,14.6577711,121.0641913,,175.176.17.146
ObjectId("5d22e8a64c62602e3b146ac8"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568869510,14.6579916,121.0640683,112.5,175.176.17.146
ObjectId("5d22e8a74c62602e3b146aca"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568870505,14.6580172,121.064054,112.5,175.176.17.146
ObjectId("5d22e8a84c62602e3b146acc"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568871515,14.657755,121.0640066,110.9000015258789,175.176.17.146
ObjectId("5d22e8a94c62602e3b146ace"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568872520,14.657755,121.0640066,110.9000015258789,175.176.17.146
ObjectId("5d22e8aa4c62602e3b146ad0"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568873518,14.6579678,121.0640336,112.5,175.176.17.146
ObjectId("5d22e8ab4c62602e3b146ad2"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568874520,14.6580066,121.0640385,112.5,175.176.17.146
ObjectId("5d22e8ac4c62602e3b146ad4"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568875523,14.6580066,121.0640385,112.5,175.176.17.146
ObjectId("5d22e8ad4c62602e3b146ad6"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568876528,14.6580222,121.0640405,112.5,175.176.17.146
ObjectId("5d22e8ae4c62602e3b146ad8"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568877528,14.6580319,121.0640417,112.5,175.176.17.146
ObjectId("5d22e8af4c62602e3b146ada"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568878535,14.6577044,121.0638751,110.5999984741211,175.176.17.146
ObjectId("5d22e8b04c62602e3b146adc"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568879542,14.6578736,121.06396,112.5,175.176.17.146
ObjectId("5d22e8b14c62602e3b146ade"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568880548,14.6579331,121.0639899,112.5,175.176.17.146
ObjectId("5d22e8b24c62602e3b146ae0"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568881547,14.6579679,121.0640074,112.5,175.176.17.146
ObjectId("5d22e8b34c62602e3b146ae2"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568882553,14.6576703,121.0638566,110.5999984741211,175.176.17.146
ObjectId("5d22e8b44c62602e3b146ae4"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568883554,14.657469,121.0637545,110.5999984741211,175.176.17.146
ObjectId("5d22e8b54c62602e3b146ae6"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568884561,14.6571346,121.0629637,106.4000015258789,175.176.17.146
ObjectId("5d22e8b64c62602e3b146ae8"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568885555,14.6572114,121.0627847,106.4000015258789,175.176.17.146
ObjectId("5d22e8b74c62602e3b146aea"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568886566,14.6572896,121.0627291,107.4000015258789,175.176.17.146
ObjectId("5d22e8b84c62602e3b146aec"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568887562,14.6572557,121.0628665,107.4000015258789,175.176.17.146
ObjectId("5d22e8b94c62602e3b146aee"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568888565,14.6572151,121.0626285,110.5999984741211,175.176.17.146
ObjectId("5d22e8ba4c62602e3b146af0"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568889566,14.6572799,121.06266,107.4000015258789,175.176.17.146
ObjectId("5d22e8bb4c62602e3b146af2"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568890573,14.657335,121.0626199,113.19999694824219,175.176.17.146
ObjectId("5d22e8bc4c62602e3b146af4"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568891574,14.6573916,121.0626462,107.4000015258789,175.176.17.146
ObjectId("5d22e8bd4c62602e3b146af6"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568892585,14.6574974,121.0626058,110.5999984741211,175.176.17.146
ObjectId("5d22e8be4c62602e3b146af8"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568893582,14.65774,121.0624139,111.0999984741211,175.176.17.146
ObjectId("5d22e8bf4c62602e3b146afa"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568894585,14.657857,121.0624349,111.0999984741211,175.176.17.146
ObjectId("5d22e8c04c62602e3b146afc"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568895591,14.6579544,121.0623776,111,175.176.17.146
ObjectId("5d22e8c14c62602e3b146afe"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568896599,14.6578773,121.0624436,111,175.176.17.146
ObjectId("5d22e8c24c62602e3b146b00"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568897597,14.657834,121.0623691,107.0999984741211,175.176.17.146
ObjectId("5d22e8c34c62602e3b146b02"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568898606,14.6579575,121.0623303,111,175.176.17.146
ObjectId("5d22e8c44c62602e3b146b04"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568899612,14.6579161,121.0623045,111,175.176.17.146
ObjectId("5d22e8c54c62602e3b146b06"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568900614,14.6578784,121.0623325,107.4000015258789,175.176.17.146
ObjectId("5d22e8c74c62602e3b146b08"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568901610,14.6578485,121.0623829,111,175.176.17.146
ObjectId("5d22e8c74c62602e3b146b0a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568902617,14.6578502,121.0623162,107.0999984741211,175.176.17.146
ObjectId("5d22e8c84c62602e3b146b0c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568903614,14.65792,121.0623378,111,175.176.17.146
ObjectId("5d22e8c94c62602e3b146b0e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568904621,14.6579125,121.0623065,111,175.176.17.146
ObjectId("5d22e8ca4c62602e3b146b10"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568905627,14.6578189,121.0623675,111,175.176.17.146
ObjectId("5d22e8cb4c62602e3b146b12"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568906635,14.6578444,121.0623294,107.0999984741211,175.176.17.146
ObjectId("5d22e8cc4c62602e3b146b14"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568907632,14.6579453,121.0623182,111,175.176.17.146
ObjectId("5d22e8cd4c62602e3b146b16"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568908633,14.6579487,121.0623171,111,175.176.17.146
ObjectId("5d22e8ce4c62602e3b146b18"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568909634,14.6579268,121.0623323,111.0999984741211,175.176.17.146
ObjectId("5d22e8cf4c62602e3b146b1a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568910646,14.6579123,121.0622783,113.19999694824219,175.176.17.146
ObjectId("5d22e8d04c62602e3b146b1c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568911645,14.6579049,121.062251,107.0999984741211,175.176.17.146
ObjectId("5d22e8d14c62602e3b146b1e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568912652,14.6578602,121.0623322,111,175.176.17.146
ObjectId("5d22e8d24c62602e3b146b20"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568913659,14.6584339,121.0626277,111.0999984741211,175.176.17.146
ObjectId("5d22e8d34c62602e3b146b22"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568914664,14.658101,121.0624359,107.0999984741211,175.176.17.146
ObjectId("5d22e8d44c62602e3b146b24"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568915669,14.6580625,121.062399,111,175.176.17.146
ObjectId("5d22e8d54c62602e3b146b26"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568916671,14.6580801,121.0623471,111,175.176.17.146
ObjectId("5d22e8d64c62602e3b146b28"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568917671,14.6578933,121.0623199,111,175.176.17.146
ObjectId("5d22e8d74c62602e3b146b2a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568918674,14.6577853,121.0622875,106.4000015258789,175.176.17.146
ObjectId("5d22e8d84c62602e3b146b2c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568919683,14.6577243,121.0623346,111.0999984741211,175.176.17.146
ObjectId("5d22e8d94c62602e3b146b2e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568920684,14.657775,121.0623002,107.4000015258789,175.176.17.146
ObjectId("5d22e8da4c62602e3b146b30"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568921685,14.6579181,121.0623185,111,175.176.17.146
ObjectId("5d22e8db4c62602e3b146b32"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568922688,14.6579464,121.0622709,111.0999984741211,175.176.17.146
ObjectId("5d22e8dc4c62602e3b146b34"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568923704,14.6579162,121.0623073,111,175.176.17.146
ObjectId("5d22e8dd4c62602e3b146b36"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568924698,14.6579121,121.0622888,107.0999984741211,175.176.17.146
ObjectId("5d22e8de4c62602e3b146b38"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568925706,14.6578486,121.0623199,107.4000015258789,175.176.17.146
ObjectId("5d22e8df4c62602e3b146b3a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568926714,14.6579305,121.0622852,111,175.176.17.146
ObjectId("5d22e8e04c62602e3b146b3c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568927708,14.657647,121.0622944,106.4000015258789,175.176.17.146
ObjectId("5d22e8e14c62602e3b146b3e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568928722,14.6575366,121.0623093,106.4000015258789,175.176.17.146
ObjectId("5d22e8e24c62602e3b146b40"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568929722,14.657453,121.0623206,106.4000015258789,175.176.17.146
ObjectId("5d22e8e34c62602e3b146b42"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568930726,14.6574219,121.0623248,107.4000015258789,175.176.17.146
ObjectId("5d22e8e44c62602e3b146b44"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568931730,14.6575492,121.0623503,111,175.176.17.146
ObjectId("5d22e8e54c62602e3b146b46"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568932735,14.6579276,121.0642091,,175.176.17.146
ObjectId("5d22e8e64c62602e3b146b48"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568933743,14.65813,121.0638849,,175.176.17.146
ObjectId("5d22e8e74c62602e3b146b4a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568934743,14.6575742,121.0626857,106.4000015258789,175.176.17.146
ObjectId("5d22e8e84c62602e3b146b4c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568935750,14.657433,121.0623812,107.4000015258789,175.176.17.146
ObjectId("5d22e8e94c62602e3b146b4e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568936759,14.6574185,121.0623498,112.9000015258789,175.176.17.146
ObjectId("5d22e8ea4c62602e3b146b50"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568937761,14.6573231,121.0623512,112.9000015258789,175.176.17.146
ObjectId("5d22e8eb4c62602e3b146b52"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568938767,14.6572171,121.062379,112.9000015258789,175.176.17.146
ObjectId("5d22e8ec4c62602e3b146b54"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568939766,14.6570916,121.0623871,112.9000015258789,175.176.17.146
ObjectId("5d22e8ed4c62602e3b146b56"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568940766,14.6570559,121.0623862,112.9000015258789,175.176.17.146
ObjectId("5d22e8ee4c62602e3b146b58"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568941773,14.6570529,121.0624143,112.9000015258789,175.176.17.146
ObjectId("5d22e8ef4c62602e3b146b5a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568942781,14.6570262,121.0625006,112.9000015258789,175.176.17.146
ObjectId("5d22e8f04c62602e3b146b5c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568943778,14.6569746,121.0625039,,175.176.17.146
ObjectId("5d22e8f14c62602e3b146b5e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568944784,14.6569491,121.0625392,112.9000015258789,175.176.17.146
ObjectId("5d22e8f24c62602e3b146b60"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568945783,14.6570042,121.0624733,113.19999694824219,175.176.17.146
ObjectId("5d22e8f34c62602e3b146b62"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568946785,14.6571994,121.0625596,111,175.176.17.146
ObjectId("5d22e8f44c62602e3b146b64"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568947790,14.6570154,121.0625853,112.9000015258789,175.176.17.146
ObjectId("5d22e8f54c62602e3b146b66"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568948788,14.657034,121.0626733,111,175.176.17.146
ObjectId("5d22e8f74c62602e3b146b68"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568949790,14.6572245,121.0633134,,175.176.17.146
ObjectId("5d22e8f74c62602e3b146b6a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568950794,14.6574116,121.0639422,,175.176.17.146
ObjectId("5d22e8f94c62602e3b146b6c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568951812,14.6576282,121.0646701,,175.176.17.146
ObjectId("5d22e8fa4c62602e3b146b6e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568952818,14.657921,121.0656537,,175.176.17.146
ObjectId("5d22e8fb4c62602e3b146b70"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568953832,14.6574816,121.0641392,,175.176.17.146
ObjectId("5d22e8fc4c62602e3b146b72"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568954836,14.6573621,121.0637387,,175.176.17.146
ObjectId("5d22e8fd4c62602e3b146b74"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568955844,14.6572681,121.0634235,,175.176.17.146
ObjectId("5d22e8fe4c62602e3b146b76"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568956862,14.6571951,121.063179,,175.176.17.146
ObjectId("5d22e8ff4c62602e3b146b78"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568957862,14.6571395,121.0629925,,175.176.17.146
ObjectId("5d22e9004c62602e3b146b7a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568958862,14.6571395,121.0629925,,175.176.17.146
ObjectId("5d22e9014c62602e3b146b7c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568959871,14.6570942,121.0628409,,175.176.17.146
ObjectId("5d22e9024c62602e3b146b7e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568960866,14.6570617,121.062732,,175.176.17.146
ObjectId("5d22e9034c62602e3b146b80"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568961867,14.657038,121.0626526,,175.176.17.146
ObjectId("5d22e9044c62602e3b146b82"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568962878,14.6560606,121.0638868,,175.176.17.146
ObjectId("5d22e9054c62602e3b146b84"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568963874,14.6560606,121.0638868,,175.176.17.146
ObjectId("5d22e9064c62602e3b146b86"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568964878,14.6557759,121.0642462,,175.176.17.146
ObjectId("5d22e9074c62602e3b146b88"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568965882,14.6556078,121.0644584,,175.176.17.146
ObjectId("5d22e9084c62602e3b146b8a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568966888,14.6554992,121.0645955,,175.176.17.146
ObjectId("5d22e9094c62602e3b146b8c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568967888,14.6553579,121.064774,,175.176.17.146
ObjectId("5d22e90a4c62602e3b146b8e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568968900,14.6553068,121.0648385,,175.176.17.146
ObjectId("5d22e90b4c62602e3b146b90"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568969911,14.6552806,121.0648715,,175.176.17.146
ObjectId("5d22e90c4c62602e3b146b92"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568970928,14.6552649,121.0648913,,175.176.17.146
ObjectId("5d22e90d4c62602e3b146b94"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568971922,14.6552547,121.0649043,,175.176.17.146
ObjectId("5d22e90e4c62602e3b146b96"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568972922,14.6552477,121.0649131,,175.176.17.146
ObjectId("5d22e90f4c62602e3b146b98"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568973929,14.6552427,121.0649193,,175.176.17.146
ObjectId("5d22e9104c62602e3b146b9a"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568974933,14.6552392,121.0649238,,175.176.17.146
ObjectId("5d22e9114c62602e3b146b9c"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568975943,14.6552366,121.0649271,,175.176.17.146
ObjectId("5d22e9124c62602e3b146b9e"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568976941,14.6552347,121.0649295,,175.176.17.146
ObjectId("5d22e9134c62602e3b146ba0"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568977946,14.6552332,121.0649313,,175.176.17.146
ObjectId("5d22e9144c62602e3b146ba2"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568978999,14.6552322,121.0649327,,175.176.17.146
ObjectId("5d22e9154c62602e3b146ba4"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568979971,14.6552314,121.0649337,,175.176.17.146
ObjectId("5d22e9164c62602e3b146ba6"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568980980,14.6552308,121.0649344,,175.176.17.146
ObjectId("5d22e9174c62602e3b146ba8"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568981988,14.6552308,121.0649344,,175.176.17.146
ObjectId("5d22e9184c62602e3b146baa"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568982995,14.6552303,121.064935,,175.176.17.146
ObjectId("5d22e9194c62602e3b146bac"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568984002,14.65523,121.0649354,,175.176.17.146
ObjectId("5d22e91a4c62602e3b146bae"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568985010,14.6552298,121.0649357,,175.176.17.146
ObjectId("5d22e91b4c62602e3b146bb0"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568986014,14.6552292,121.0649364,,175.176.17.146
ObjectId("5d22e91c4c62602e3b146bb2"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568987014,14.6552291,121.0649366,,175.176.17.146
ObjectId("5d22e91d4c62602e3b146bb4"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568988013,14.6552291,121.0649366,,175.176.17.146
ObjectId("5d22e91e4c62602e3b146bb6"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568989021,14.655229,121.0649366,,175.176.17.146
ObjectId("5d22e91f4c62602e3b146bb8"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568990024,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e9204c62602e3b146bba"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568991026,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e9214c62602e3b146bbc"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568992044,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e9224c62602e3b146bbe"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568993047,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e9234c62602e3b146bc0"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568994051,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e9244c62602e3b146bc2"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568995052,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e9254c62602e3b146bc4"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568996088,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e9264c62602e3b146bc6"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568997065,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e9274c62602e3b146bc8"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568998072,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e9284c62602e3b146bca"),db2abd33-3e17-40e8-8462-cf8d42829353,1562568999071,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e9294c62602e3b146bcc"),db2abd33-3e17-40e8-8462-cf8d42829353,1562569000072,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e92a4c62602e3b146bce"),db2abd33-3e17-40e8-8462-cf8d42829353,1562569001086,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e92b4c62602e3b146bd0"),db2abd33-3e17-40e8-8462-cf8d42829353,1562569002092,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e92c4c62602e3b146bd2"),db2abd33-3e17-40e8-8462-cf8d42829353,1562569003090,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e92d4c62602e3b146bd4"),db2abd33-3e17-40e8-8462-cf8d42829353,1562569004101,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e92e4c62602e3b146bd6"),db2abd33-3e17-40e8-8462-cf8d42829353,1562569005108,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e92f4c62602e3b146bd8"),db2abd33-3e17-40e8-8462-cf8d42829353,1562569006110,14.655229,121.0649367,,175.176.17.146
ObjectId("5d22e9304c62602e3b146bda"),db2abd33-3e17-40e8-8462-cf8d42829353,1562569007115,14.655229,121.0649367,,175.176.17.146
