33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962703651,121.06857288,14.65165472,227
36,6.869999885559082,1581962703651,121.06857288,14.65165472,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.900000095367432,1581962710668,121.06862717,14.65197375,227
36,6.900000095367432,1581962710864,121.06862717,14.65197375,227
37,6.900000095367432,1581962710967,121.06862717,14.65197375,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,6.489999771118164,1581962716782,121.06860533,14.65221792,227
37,6.489999771118164,1581962716894,121.06860533,14.65221792,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,5.039999961853027,1581962722684,121.06865258,14.65236151,227
37,5.039999961853027,1581962722684,121.06865258,14.65236151,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,1.659999966621399,1581962728072,121.06863425,14.65240726,227
37,1.7799999713897705,1581962729036,121.0686514,14.65243571,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,2.8299999237060547,1581962734898,121.06874262,14.65245173,227
37,2.8299999237060547,1581962734898,121.06874262,14.65245173,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.369999885559082,1581962740794,121.06891527,14.65248566,227
37,4.369999885559082,1581962740911,121.06891527,14.65248566,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,5.119999885559082,1581962746478,121.06914218,14.65251503,227
37,5.119999885559082,1581962746643,121.06914218,14.65251503,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,4.400000095367432,1581962750294,121.06921015,14.65252067,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,4.400000095367432,1581962750294,121.06921015,14.65252067,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,4.400000095367432,1581962750294,121.06921015,14.65252067,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,7.159999847412109,1581962769877,121.0703099,14.65232637,227
39,7.159999847412109,1581962769877,121.0703099,14.65232637,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,4.699999809265137,1581962777015,121.07078754,14.65244054,227
39,4.699999809265137,1581962777015,121.07078754,14.65244054,227
40,4.699999809265137,1581962777015,121.07078754,14.65244054,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,5.199999809265137,1581962780385,121.07096578,14.6524858,227
39,6.929999828338623,1581962782760,121.0710888,14.65248195,227
40,6.929999828338623,1581962782760,121.0710888,14.65248195,227
41,6.929999828338623,1581962782760,121.0710888,14.65248195,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,5.199999809265137,1581962780385,121.07096578,14.6524858,227
39,5.480000019073486,1581962788804,121.07134112,14.65247343,227
40,5.480000019073486,1581962788804,121.07134112,14.65247343,227
41,5.480000019073486,1581962788804,121.07134112,14.65247343,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,5.199999809265137,1581962780385,121.07096578,14.6524858,227
39,3.3299999237060547,1581962794889,121.07154082,14.65247627,227
40,2.619999885559082,1581962795937,121.07155717,14.65247112,227
41,2.619999885559082,1581962795937,121.07155717,14.65247112,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,5.199999809265137,1581962780385,121.07096578,14.6524858,227
39,2.859999895095825,1581962802126,121.07168811,14.65255246,227
40,2.859999895095825,1581962802126,121.07168811,14.65255246,227
41,2.859999895095825,1581962802126,121.07168811,14.65255246,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,5.199999809265137,1581962780385,121.07096578,14.6524858,227
39,4.940000057220459,1581962807878,121.07168547,14.65274779,227
40,4.940000057220459,1581962807878,121.07168547,14.65274779,227
41,5.139999866485596,1581962809134,121.07168301,14.65280829,227
42,5.139999866485596,1581962809284,121.07168301,14.65280829,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,5.199999809265137,1581962780385,121.07096578,14.6524858,227
39,5.070000171661377,1581962813834,121.07168175,14.65304906,227
40,5.079999923706055,1581962814927,121.07169392,14.65309904,227
41,5.079999923706055,1581962814927,121.07169392,14.65309904,227
42,5.079999923706055,1581962814927,121.07169392,14.65309904,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
37,4.400000095367432,1581962750294,121.06921015,14.65252067,227
38,5.199999809265137,1581962780385,121.07096578,14.6524858,227
39,5.070000171661377,1581962813834,121.07168175,14.65304906,227
40,6.010000228881836,1581962819717,121.07166939,14.65334099,227
41,5.690000057220459,1581962821900,121.07168477,14.65344331,227
42,5.690000057220459,1581962821900,121.07168477,14.65344331,227
43,5.690000057220459,1581962821900,121.07168477,14.65344331,227
33,5.769999980926514,1581962660826,121.0684845,14.65018978,227
34,6.460000038146973,1581962691864,121.068479,14.65114333,227
35,6.869999885559082,1581962712548,121.06862442,14.65203334,227
36,4.400000095367432,1581962750294,121.06921015,14.65252067,227
