0.4005281100035063,0,49.642245421155415,15,11,55
0.40453294700273545,0,49.642245421155415,15,11,55
0.41900677999365143,0,49.642245421155415,15,11,55
0.3981671790024848,0,49.642245421155415,15,11,55
0.4548663300010958,0,49.642245421155415,15,11,55
0.4300100359978387,0,49.642245421155415,15,11,55
0.5552260460026446,0,49.642245421155415,15,11,55
0.4174795599974459,0,49.642245421155415,15,11,55
0.4214182669966249,0,49.642245421155415,15,11,55
0.4236609910003608,0,49.642245421155415,15,11,55
0.41644988999905763,0,49.642245421155415,15,11,55
